10	1.05946725403	Sc	1
10	0.649973877375	Sc	1001
10	1.16483176773	Sc	2001
10	1.15051415299	Sc	3001
10	1.34176994736	Sc	4001
10	1.86940905581	Sc	5001
10	1.07870005895	Sc	6001
10	0.82977985656	Sc	7001
10	1.37698408936	Sc	8001
10	1.24491531661	Sc	9001
10	1.04134416725	Sc	10001
10	1.02323434231	Sc	11001
10	1.13899076902	Sc	12001
10	0.971124439017	Sc	13001
10	0.907040542897	Sc	14001
10	0.861411605086	Sc	15001
10	0.700495545337	Sc	16001
10	0.616939555451	Sc	17001
10	0.736750675984	Sc	18001
10	0.752639212536	Sc	19001
10	0.68293439021	Sc	20001
10	0.847910697287	Sc	21001
10	0.827458419317	Sc	22001
10	0.542740007436	Sc	23001
10	0.80241378555	Sc	24001
10	0.650272839739	Sc	25001
10	0.707015837085	Sc	26001
10	1.02441110581	Sc	27001
10	0.958730514854	Sc	28001
10	1.08740346022	Sc	29001
10	0.822212805831	Sc	30001
10	1.04262072666	Sc	31001
10	1.01041382088	Sc	32001
10	0.973863104359	Sc	33001
10	1.23192060559	Sc	34001
10	1.03349460168	Sc	35001
10	1.02387481342	Sc	36001
10	1.12929776615	Sc	37001
10	1.17398895211	Sc	38001
10	1.18797585956	Sc	39001
10	1.12798607895	Sc	40001
10	1.06462562595	Sc	41001
10	1.08579006007	Sc	42001
10	1.134967558	Sc	43001
10	1.23990188057	Sc	44001
10	1.28133724256	Sc	45001
10	1.33970228713	Sc	46001
10	1.05653512552	Sc	47001
10	0.947620757906	Sc	48001
10	1.02918081138	Sc	49001
10	1.01041975074	Sc	50001
10	1.01518913386	Sc	51001
10	0.941936083636	Sc	52001
10	1.13338607914	Sc	53001
10	1.18388016539	Sc	54001
10	1.12071950477	Sc	55001
10	0.892362891514	Sc	56001
10	1.14686366593	Sc	57001
10	1.10039248555	Sc	58001
10	1.09162093539	Sc	59001
10	0.874170314786	Sc	60001
10	0.893680225617	Sc	61001
10	1.07945809415	Sc	62001
10	1.10842197486	Sc	63001
10	1.12370951803	Sc	64001
10	1.14010081226	Sc	65001
10	1.05673929797	Sc	66001
10	1.21252394271	Sc	67001
10	0.666121179129	Sc	68001
10	1.38285474755	Sc	69001
10	1.07073129924	Sc	70001
10	1.1296127642	Sc	71001
10	1.05670571885	Sc	72001
10	1.19088834718	Sc	73001
10	1.10830413649	Sc	74001
10	1.1458116554	Sc	75001
10	1.10474641289	Sc	76001
10	0.989437613911	Sc	77001
10	1.03654018097	Sc	78001
10	1.11085759849	Sc	79001
10	0.76470277263	Sc	80001
10	1.01949762039	Sc	81001
10	1.09524054496	Sc	82001
10	1.04660594142	Sc	83001
10	1.01410649101	Sc	84001
10	1.0241843383	Sc	85001
10	1.11242275405	Sc	86001
10	0.802934713528	Sc	87001
10	0.802060529774	Sc	88001
10	0.813111141631	Sc	89001
10	1.01651026561	Sc	90001
10	0.972286842343	Sc	91001
10	1.19672049605	Sc	92001
10	0.989863216428	Sc	93001
10	1.1398596221	Sc	94001
10	1.15967353649	Sc	95001
10	0.967984359702	Sc	96001
10	0.919206957067	Sc	97001
10	0.889256763257	Sc	98001
10	1.08245270477	Sc	99001
10	0.869269266181	Sc	100001
10	0.795850958223	Sc	101001
10	0.921544529467	Sc	102001
10	1.23219893176	Sc	103001
10	1.24510322632	Sc	104001
10	1.0977000435	Sc	105001
10	0.887516405828	Sc	106001
10	1.13610641937	Sc	107001
10	1.3463050772	Sc	108001
10	1.01797431964	Sc	109001
10	1.08577516619	Sc	110001
10	0.821213960089	Sc	111001
10	0.820552714105	Sc	112001
10	1.19751222944	Sc	113001
10	1.1805511751	Sc	114001
10	1.13811863343	Sc	115001
10	1.13631093661	Sc	116001
10	1.02343102706	Sc	117001
10	0.933304823231	Sc	118001
10	1.06159112287	Sc	119001
10	1.11401930692	Sc	120001
10	1.13286025171	Sc	121001
10	1.44602060245	Sc	122001
10	1.19965791404	Sc	123001
10	0.977566295261	Sc	124001
10	1.19073234102	Sc	125001
10	1.21065757325	Sc	126001
10	1.17768367023	Sc	127001
10	0.867659859516	Sc	128001
10	1.00726793993	Sc	129001
10	0.715682756907	Sc	130001
10	0.556683961061	Sc	131001
10	0.442139723159	Sc	132001
10	0.795926587849	Sc	133001
10	1.23917168179	Sc	134001
10	0.967829765118	Sc	135001
10	0.962131996868	Sc	136001
10	1.03632217003	Sc	137001
10	0.978106902217	Sc	138001
10	1.0410300275	Sc	139001
10	1.00009401445	Sc	140001
10	1.45615706803	Sc	141001
10	1.10895294198	Sc	142001
10	1.14846827668	Sc	143001
10	1.05186958155	Sc	144001
10	1.20303175003	Sc	145001
10	1.04061491367	Sc	146001
10	1.09842225213	Sc	147001
10	1.02895345141	Sc	148001
10	1.42156098518	Sc	149001
10	0.941323419578	Sc	150001
10	0.949039077947	Sc	151001
10	1.12057816827	Sc	152001
10	1.29493782492	Sc	153001
10	1.02493234654	Sc	154001
10	0.906712393612	Sc	155001
10	1.29936815874	Sc	156001
10	1.07963146557	Sc	157001
10	1.00746906777	Sc	158001
10	1.08218728945	Sc	159001
10	0.915070462674	Sc	160001
10	1.05371131908	Sc	161001
10	1.03893980006	Sc	162001
10	0.928052063281	Sc	163001
10	1.03922439995	Sc	164001
10	0.923607925066	Sc	165001
10	1.01685397895	Sc	166001
10	1.04526976296	Sc	167001
10	1.06932602366	Sc	168001
10	0.885430922747	Sc	169001
10	1.03978314554	Sc	170001
10	1.21733913077	Sc	171001
10	1.24003236709	Sc	172001
10	0.961924339456	Sc	173001
10	1.07485983205	Sc	174001
10	1.10869820837	Sc	175001
10	0.957754683007	Sc	176001
10	1.05480100585	Sc	177001
10	0.922765634237	Sc	178001
10	1.00946524723	Sc	179001
10	1.13945635666	Sc	180001
10	1.0697162138	Sc	181001
10	1.01419563285	Sc	182001
10	1.07782469985	Sc	183001
10	1.03331909106	Sc	184001
10	0.935171946113	Sc	185001
10	1.36978180273	Sc	186001
10	1.03718682475	Sc	187001
10	1.38173242401	Sc	188001
10	1.21808007471	Sc	189001
10	1.05287670413	Sc	190001
10	0.958099146622	Sc	191001
10	1.16154645372	Sc	192001
10	1.08111862533	Sc	193001
10	0.836903551867	Sc	194001
10	0.773295785692	Sc	195001
10	0.936727971277	Sc	196001
10	1.03231533799	Sc	197001
10	0.953696473757	Sc	198001
10	0.835124082255	Sc	199001
10	0.867279823174	Sc	200001
10	0.910582318716	Sc	201001
10	0.983740466076	Sc	202001
10	1.1752197135	Sc	203001
10	1.32413702127	Sc	204001
10	1.10338034479	Sc	205001
10	0.912546753478	Sc	206001
10	0.762309292405	Sc	207001
10	0.443979568884	Sc	208001
10	0.524200664004	Sc	209001
10	0.476942747172	Sc	210001
10	0.582966456834	Sc	211001
10	0.590930554563	Sc	212001
10	0.553622016095	Sc	213001
10	0.693868172139	Sc	214001
10	0.991577530742	Sc	215001
10	1.01998664748	Sc	216001
10	1.27758082745	Sc	217001
10	1.05261016174	Sc	218001
10	1.07609144403	Sc	219001
10	1.12094144288	Sc	220001
10	1.11822566938	Sc	221001
10	0.86855738104	Sc	222001
10	0.852794706736	Sc	223001
10	0.910281522323	Sc	224001
10	1.01216152431	Sc	225001
10	0.983445679829	Sc	226001
10	1.05494502157	Sc	227001
10	1.13193717995	Sc	228001
10	0.94055415573	Sc	229001
10	1.1262233615	Sc	230001
10	1.15935047054	Sc	231001
10	0.986628989046	Sc	232001
10	0.820865564478	Sc	233001
10	0.94699173712	Sc	234001
10	1.01792537001	Sc	235001
10	0.935540380829	Sc	236001
10	0.865596750726	Sc	237001
10	1.17649134469	Sc	238001
10	0.890636823394	Sc	239001
10	0.939622340152	Sc	240001
10	1.05466105025	Sc	241001
10	1.08661270763	Sc	242001
10	1.07511222636	Sc	243001
10	0.951302207894	Sc	244001
10	0.954398718214	Sc	245001
10	1.07459666681	Sc	246001
10	1.49118774616	Sc	247001
10	1.26535788343	Sc	248001
10	1.22248381464	Sc	249001
10	1.12679545648	Sc	250001
10	1.03684970812	Sc	251001
10	1.1369650318	Sc	252001
10	0.922742929273	Sc	253001
10	1.11534200516	Sc	254001
10	0.798187989811	Sc	255001
10	1.18050843963	Sc	256001
10	1.06979148558	Sc	257001
10	1.02494738901	Sc	258001
10	0.889799317499	Sc	259001
10	0.952254382148	Sc	260001
10	0.924571443872	Sc	261001
10	1.13398904289	Sc	262001
10	0.949633230215	Sc	263001
10	1.17562570117	Sc	264001
10	1.03696233112	Sc	265001
10	1.06763146031	Sc	266001
10	1.08043759321	Sc	267001
10	0.775160293968	Sc	268001
10	0.854354935828	Sc	269001
10	0.970816270625	Sc	270001
10	0.934345432347	Sc	271001
10	1.08450372453	Sc	272001
10	0.802487987035	Sc	273001
10	0.916254213751	Sc	274001
10	0.995277455991	Sc	275001
10	1.00543674646	Sc	276001
10	0.760895251107	Sc	277001
10	0.87581967827	Sc	278001
10	1.01482081571	Sc	279001
10	0.962702828507	Sc	280001
10	0.876074590558	Sc	281001
10	1.08726797442	Sc	282001
10	0.943856569964	Sc	283001
10	1.15112571495	Sc	284001
10	0.954331659787	Sc	285001
10	1.02770685261	Sc	286001
10	1.3186572849	Sc	287001
10	0.955759341677	Sc	288001
10	0.998185903709	Sc	289001
10	0.900530008153	Sc	290001
10	0.929056546256	Sc	291001
10	0.991816515679	Sc	292001
10	0.875307769749	Sc	293001
10	0.981584092254	Sc	294001
10	1.09187491444	Sc	295001
10	1.13946497387	Sc	296001
10	0.976629832015	Sc	297001
10	0.8991264739	Sc	298001
10	0.966468665455	Sc	299001
10	1.05912671435	Sc	300001
10	1.38731669759	Sc	301001
10	1.19748617421	Sc	302001
10	1.26931073362	Sc	303001
10	1.12795753407	Sc	304001
10	1.05941107814	Sc	305001
10	0.864535892726	Sc	306001
10	0.7537541662	Sc	307001
10	0.912582428984	Sc	308001
10	1.01391006922	Sc	309001
10	0.99274213102	Sc	310001
10	1.03854556096	Sc	311001
10	0.891086285133	Sc	312001
10	0.862885400697	Sc	313001
10	0.827740535057	Sc	314001
10	0.872622776935	Sc	315001
10	1.16142649571	Sc	316001
10	0.761157725901	Sc	317001
10	1.11185575235	Sc	318001
10	0.908924848571	Sc	319001
10	0.871223057873	Sc	320001
10	0.986907554836	Sc	321001
10	1.19634066441	Sc	322001
10	1.01305512062	Sc	323001
10	1.18625865293	Sc	324001
10	1.08674910564	Sc	325001
10	1.3007110147	Sc	326001
10	1.42271703975	Sc	327001
10	1.15040120873	Sc	328001
10	0.936418783716	Sc	329001
10	0.931160017857	Sc	330001
10	0.890807281187	Sc	331001
10	0.831756885334	Sc	332001
10	0.916611741706	Sc	333001
10	1.01590810401	Sc	334001
10	0.961785014697	Sc	335001
10	1.05797407022	Sc	336001
10	0.955268500726	Sc	337001
10	0.915304851694	Sc	338001
10	1.09745976574	Sc	339001
10	1.15009856815	Sc	340001
10	1.1821022591	Sc	341001
10	1.12192520385	Sc	342001
10	1.09147462538	Sc	343001
10	1.24242165978	Sc	344001
10	1.1092646013	Sc	345001
10	1.03097177526	Sc	346001
10	1.14564481242	Sc	347001
10	1.38843927073	Sc	348001
10	1.22661564345	Sc	349001
10	1.09389091954	Sc	350001
10	1.10957974439	Sc	351001
10	0.908527990476	Sc	352001
10	0.964746786929	Sc	353001
10	0.940122912239	Sc	354001
10	0.893693931269	Sc	355001
10	1.07263885576	Sc	356001
10	1.02004748449	Sc	357001
10	0.875981346073	Sc	358001
10	1.17267099826	Sc	359001
10	1.10990724369	Sc	360001
10	0.894821167789	Sc	361001
10	0.812319620321	Sc	362001
10	0.874399972036	Sc	363001
10	0.877689352705	Sc	364001
10	1.04439036817	Sc	365001
10	1.22201283107	Sc	366001
10	1.1140005173	Sc	367001
10	0.860230511268	Sc	368001
10	0.957107145339	Sc	369001
10	1.06860450965	Sc	370001
10	1.11520935481	Sc	371001
10	1.0212498887	Sc	372001
10	0.943405992804	Sc	373001
10	1.02750917195	Sc	374001
10	0.996117289982	Sc	375001
10	0.984005862642	Sc	376001
10	0.892311387672	Sc	377001
10	0.853721118562	Sc	378001
10	1.07300790393	Sc	379001
10	0.908786403809	Sc	380001
10	0.872966778499	Sc	381001
10	1.0720482441	Sc	382001
10	1.10184812671	Sc	383001
10	0.901069268799	Sc	384001
10	0.959144425803	Sc	385001
10	0.866625452135	Sc	386001
10	0.875187764334	Sc	387001
10	0.909614802518	Sc	388001
10	1.06875574003	Sc	389001
10	0.827533916826	Sc	390001
10	1.07800298579	Sc	391001
10	1.08778882027	Sc	392001
10	0.896368333946	Sc	393001
10	0.814455565011	Sc	394001
10	0.826319914536	Sc	395001
10	0.916300904772	Sc	396001
10	1.03537295314	Sc	397001
10	1.11334323699	Sc	398001
10	0.910749024415	Sc	399001
10	0.830161147599	Sc	400001
10	0.995238351472	Sc	401001
10	0.931188584479	Sc	402001
10	0.739018462351	Sc	403001
10	0.993010140354	Sc	404001
10	0.803450847621	Sc	405001
10	0.904827043596	Sc	406001
10	1.25671708999	Sc	407001
10	0.992169170722	Sc	408001
10	0.867959144333	Sc	409001
10	1.17314319808	Sc	410001
10	0.926993694597	Sc	411001
10	0.9190051531	Sc	412001
10	1.27062699677	Sc	413001
10	0.740890940753	Sc	414001
10	0.95073329412	Sc	415001
10	0.930966250809	Sc	416001
10	1.12068775618	Sc	417001
10	1.18092368993	Sc	418001
10	1.21600187821	Sc	419001
10	1.04724938539	Sc	420001
10	0.860924543349	Sc	421001
10	1.04170137	Sc	422001
10	1.02005595338	Sc	423001
10	1.01251199333	Sc	424001
10	0.98363849339	Sc	425001
10	1.04457197629	Sc	426001
10	1.22321023628	Sc	427001
10	0.819432811699	Sc	428001
10	1.07408333528	Sc	429001
10	1.05242325622	Sc	430001
10	1.2202466625	Sc	431001
10	1.08924617736	Sc	432001
10	1.15002323986	Sc	433001
10	0.956744416459	Sc	434001
10	1.10320371401	Sc	435001
10	0.95739478263	Sc	436001
10	1.00946568448	Sc	437001
10	0.9923183806	Sc	438001
10	1.09353547302	Sc	439001
10	1.21096241108	Sc	440001
10	1.29157896652	Sc	441001
10	0.877519638088	Sc	442001
10	0.968306781416	Sc	443001
10	0.973449505527	Sc	444001
10	0.941429247259	Sc	445001
10	1.20700844569	Sc	446001
10	1.1461301227	Sc	447001
10	1.2409469814	Sc	448001
10	1.17200657845	Sc	449001
10	1.02301071696	Sc	450001
10	1.0363045701	Sc	451001
10	0.880600798181	Sc	452001
10	1.03323589399	Sc	453001
10	1.03836564272	Sc	454001
10	1.05424874549	Sc	455001
10	1.17011130069	Sc	456001
10	1.02310612633	Sc	457001
10	1.04935446549	Sc	458001
10	0.854242274495	Sc	459001
10	1.03151186332	Sc	460001
10	1.10017723072	Sc	461001
10	0.942369823159	Sc	462001
10	1.13203657199	Sc	463001
10	1.20213810985	Sc	464001
10	1.14050691005	Sc	465001
10	1.25293397409	Sc	466001
10	1.29264235096	Sc	467001
10	1.15143853111	Sc	468001
10	1.35779777045	Sc	469001
10	1.06936713607	Sc	470001
10	1.07851732976	Sc	471001
10	1.06658205241	Sc	472001
10	0.975269036807	Sc	473001
10	1.25493106915	Sc	474001
10	1.00093735957	Sc	475001
10	1.37428015382	Sc	476001
10	1.01280971871	Sc	477001
10	1.21384053599	Sc	478001
10	1.25563963103	Sc	479001
10	1.47458414609	Sc	480001
10	1.17766295019	Sc	481001
10	1.00702388869	Sc	482001
10	1.00789987642	Sc	483001
10	1.08261885499	Sc	484001
10	1.11440445931	Sc	485001
10	1.17050744372	Sc	486001
10	1.11761104856	Sc	487001
10	1.10035321325	Sc	488001
10	0.977348039335	Sc	489001
10	0.922180514055	Sc	490001
10	1.15226740129	Sc	491001
10	1.15459850288	Sc	492001
10	1.27188218668	Sc	493001
10	1.10391375897	Sc	494001
10	1.0497010975	Sc	495001
10	1.18194771419	Sc	496001
10	0.988406703133	Sc	497001
10	1.06421009215	Sc	498001
10	1.05250962783	Sc	499001
10	0.963126328893	Sc	500001
10	0.857672240883	Sc	501001
10	0.932508065032	Sc	502001
10	1.0922718436	Sc	503001
10	0.961649065595	Sc	504001
